	qid	rid	q_sen	r_sen	label
16089	4475	0	这个房子未满两年是吗，所以税很高	这个房子不太行啊	0
16090	4475	1	这个房子未满两年是吗，所以税很高	这个房子税老高了?	1
16091	4475	2	这个房子未满两年是吗，所以税很高	对的.不满两年的经济适用房总计总计网签价10.6%的税费	1
16092	4475	3	这个房子未满两年是吗，所以税很高	贼高	0
16093	4476	0	走挡吗	没有档	1
16094	4476	1	走挡吗	是银角这边	0
16095	4476	2	走挡吗	有一个地下车位不包含在这个价里	0
16096	4476	3	走挡吗	那您有时间过来看看吗？	0
16097	4476	4	走挡吗	您什么时候有时间，我跟业主约一下?	0
16098	4477	0	可以谈价不	可以的，您这边也可以还个价，我这边去给业主反馈，看业主那边怎么说，这边尽力给您争取价格	1
16099	4477	1	可以谈价不	好的，这个价格估计悬喔，您要做好心理准备。我先给业主打个电话，看他怎么说😁	0
16100	4477	2	可以谈价不	刚刚给业主打电话了，业主说之前168万，我都没有同意，这个价格就不用给我说了，你们不能带一点有诚意一点的客户吗？😅我说咱们这个客户真的很有诚意买咱们这个房子，而且就是住在周边的，对这个小区很了解。	0
16101	4478	0	那个多久能看	马上帮您联系一下	1
16102	4478	1	那个多久能看	业主这边可能是在休息 暂时没联系上 我这边约好了告知您	1
16103	4478	2	那个多久能看	您留一下联系方式吧	0
16104	4479	0	南北通透么	咱们先看看房子 价格合适房子没相中的话 不建议买	0
16105	4479	1	南北通透么	对 比较好的	1
16106	4479	2	南北通透么	小区环境好	0
16107	4479	3	南北通透么	顶楼或者一室的可以吗	0
16108	4479	4	南北通透么	咱们可以看看香树湾 保利对面的小区 环境也还可以	0
16109	4480	0	您好，我正在看鞍山的房子	上完同济小学，直升铁岭初中的	0
16110	4480	1	您好，我正在看鞍山的房子	您主要是考虑挂户口还是兼顾以后自己住？总价大概控制在多少左右？	0
16111	4480	2	您好，我正在看鞍山的房子	嗯嗯，对口打一，1980年原建，满五年不唯一（推荐理由：边套，原建，业主急售）	0
16112	4480	3	您好，我正在看鞍山的房子	对口打一，满五年不唯一，1985年原建。（推荐理由：小区环境好，原建房，业主多次降价）	0
16113	4480	4	您好，我正在看鞍山的房子	嗯嗯，对口打一，1994年原建，满五年唯一，一梯三户。（推荐理由：对口打一原建房龄最新的小区，中楼层，精装修，一梯三户）	0
16114	4481	0	什么时候能够看房呢？	好的	0
16115	4481	1	什么时候能够看房呢？	好的，可以	0
16116	4481	2	什么时候能够看房呢？	暂时看不了	1
16117	4482	0	您好，请问这个户型有啥优缺点	顶楼的挑跃户型	1
16118	4482	1	您好，请问这个户型有啥优缺点	花园洋房	1
16119	4482	2	您好，请问这个户型有啥优缺点	你这边考虑是4房户型？	0
16120	4482	3	您好，请问这个户型有啥优缺点	别的有可以和你介绍	0
16121	4483	0	有高税吗	满两年了	1
16122	4483	1	有高税吗	没有车位地下室	0
16123	4483	2	有高税吗	这两个也都没有用过	0
16124	4483	3	有高税吗	您这边有时间的话可以看看这几个房子	0
16125	4483	4	有高税吗	这个小区两室就这个户型	0
16126	4484	0	您好，请问这个房子周边有哪些学校？	房子在卖的，可以带您看下?	0
16127	4484	1	您好，请问这个房子周边有哪些学校？	您方便给我留个电话吗？有新上好房源的时候我第一时间联系您，平时不会打扰您的。	0
16128	4484	2	您好，请问这个房子周边有哪些学校？	电话号码不方便留的话，加我微信也行的，我的微信号是PHONE，这个也是我的电话号码，您随时都可以联系我的。	0
16129	4485	0	我的意思全付的要付多少	首付加上税费，40几万够的	1
16130	4485	1	我的意思全付的要付多少	有些房子便宜的话，还不需要40万	0
16131	4485	2	我的意思全付的要付多少	70万	0
16132	4485	3	我的意思全付的要付多少	有个小车库的，	0
16133	4485	4	我的意思全付的要付多少	要2房带个小房间，3个房间的那种，对吧	0
16134	4486	0	能带我看一下吗	嗯好的	1
16135	4486	1	能带我看一下吗	哥可能信号有点儿卡，不好意思哈	0
16136	4486	2	能带我看一下吗	😂😂😂	0
16137	4487	0	哦 那家具家电带嘛	这个是空房出售，业主会把可以搬走的都会搬走，	1
16138	4487	1	哦 那家具家电带嘛	这两天应该就搬完了，现在已经把钥匙就到我们这边了。	1
16139	4487	2	哦 那家具家电带嘛	业主目前最低274万	0
16140	4487	3	哦 那家具家电带嘛	业主这边现在着急出售，之前报价比较高一些，现在最低274万，目前小区同户型里面价位最低的一套，而且在小区最中间的位置，房子在4号楼	0
16141	4487	4	哦 那家具家电带嘛	这个房子目前挺好的，业主的阳台都是已经封好的，阳台也打了一排柜子，这些都是不会带走的。	0
16142	4488	0	带所有家具家电？	最低啥价业主也没透漏 咱可以先看房子。看房子价格这一块我去跟业主谈	0
16143	4488	1	带所有家具家电？	带家电不带家具	1
16144	4488	2	带所有家具家电？	业主家具买的都是红木的 比较值钱业主说要带走	0
16145	4489	0	五一方便看房吗？	你好	0
16146	4489	1	五一方便看房吗？	你想看栾城那个吗？	0
16147	4489	2	五一方便看房吗？	好的	0
16148	4490	0	晚上能看吗	这个要预约	1
16149	4490	1	晚上能看吗	我问一下下	1
16150	4490	2	晚上能看吗	我先约房子吧	0
16151	4491	0	今天可以看？	够五年，房子之前是自住的，产权清晰，我带客户看过房子，高层采光通风好，有面访过业主对房子比较了解，如果有什么疑问可以随时咨询我噢	0
16152	4491	1	今天可以看？	可以	1
16153	4491	2	今天可以看？	我约一下	1
16154	4492	0	都有增值税吗	部分有增值税的	1
16155	4492	1	都有增值税吗	有些业主证办得晚 就没满两年	0
16156	4492	2	都有增值税吗	成交价来看比之前涨了些	0
16157	4492	3	都有增值税吗	同小区还有一套216万的，	0
16158	4492	4	都有增值税吗	但是目前市场却是是这样的哦	0
16159	4493	0	是国际中心吧	房子是五栋恶魔哦	0
16160	4493	1	是国际中心吧	三期大门在国际中心那边，这边四期旁边也有一个门	0
16161	4493	2	是国际中心吧	是的，在下面点的	0
16162	4493	3	是国际中心吧	好的，可以，您这边随时都有时间吗？	0
16163	4493	4	是国际中心吧	好的，没问题，我给您约下?就您给我发的那个房子也可以哈？我在给您约下目前优质的	0
16164	4494	0	这套房源价格还有优惠空间吗？	您好	0
16165	4494	1	这套房源价格还有优惠空间吗？	您是什么付款方式	1
16166	4494	2	这套房源价格还有优惠空间吗？	首套还是二套呢	0
16167	4495	0	您好，请问这套房源首付是多少？	我给您算一下	1
16168	4495	1	您好，请问这套房源首付是多少？	稍等	1
16169	4495	2	您好，请问这套房源首付是多少？	我来给您算，觉得房子还可以是吧	1
16170	4496	0	那天你说还有一套可以带我看的房子	有啊	0
16171	4496	1	那天你说还有一套可以带我看的房子	你要看ve?	0
16172	4496	2	那天你说还有一套可以带我看的房子	vr?	0
16173	4497	0	赵经理，海韵家园的房你们能带看吗？	能	1
16174	4497	1	赵经理，海韵家园的房你们能带看吗？	叔叔，咱们想看哪套呀，	0
16175	4497	2	赵经理，海韵家园的房你们能带看吗？	叔叔我约下房主，稍后给您回信。	1
16176	4498	0	现在可以看吗	真的抱歉了，还得再等一下	1
16177	4498	1	现在可以看吗	谢谢您的理解	0
16178	4498	2	现在可以看吗	您好	0
16179	4499	0	您好，请问这个户型有啥优缺点	现在这会可能看不了，有租户，要约，要不您留个联系方式我？我约一下？	0
16180	4499	1	您好，请问这个户型有啥优缺点	彩电中心不是有9栋嘛，8栋9栋是在马路对面的两栋，这个是8栋	0
16181	4499	2	您好，请问这个户型有啥优缺点	没有院子里面环境好，但是也还可以，不是很乱	1
16182	4499	3	您好，请问这个户型有啥优缺点	你是什么时候方便呢？还是都有时间？	0
16183	4499	4	您好，请问这个户型有啥优缺点	好，我来约，方便留个联系方式吗？	0
16184	4500	0	270价格能让多少	让不了多少唉	1
16185	4500	1	270价格能让多少	挂的已经很低了	0
16186	4500	2	270价格能让多少	10楼都挂320万了。	0
16187	4501	0	就算去看，我怎么可能随便去看，我都不知道我去了能看什么房子，我就跑过去看？	柴先生，我刚和您讲了 房子没有照片 户型和您发我那套一样的 没有照片我怎么发给您呢？	0
16188	4501	1	就算去看，我怎么可能随便去看，我都不知道我去了能看什么房子，我就跑过去看？	72平的大两房您考虑吗？	0
16189	4501	2	就算去看，我怎么可能随便去看，我都不知道我去了能看什么房子，我就跑过去看？	黎安三村有一套三楼的不知道您有没有看过。	0
16190	4502	0	我这个房子你给我降降价吧！125万降到	好的可以，125万的话还能谈点吗	1
16191	4502	1	我这个房子你给我降降价吧！125万降到	您明天有时间吗我带您看看房啊	0
16192	4502	2	我这个房子你给我降降价吧！125万降到	您都看一遍我给您发的	0
16193	4503	0	您好，我正在看芝大厦的房子	好呀	0
16194	4503	1	您好，我正在看芝大厦的房子	好呀	0
16195	4503	2	您好，我正在看芝大厦的房子	我们先挂一下试试	0
16196	4504	0	您好，我正在看九里堤北路52号院的房子	首付三成哦	0
16197	4504	1	您好，我正在看九里堤北路52号院的房子	嗯嗯	0
16198	4504	2	您好，我正在看九里堤北路52号院的房子	2楼的	0
16199	4504	3	您好，我正在看九里堤北路52号院的房子	?	0
16200	4505	0	能ｖｒ看看吗	都是青白江不错的新房	0
16201	4505	1	能ｖｒ看看吗	可以的	1
16202	4505	2	能ｖｒ看看吗	我在VR里给你讲一下	1
16203	4506	0	不动产证？	不是的 双证	1
16204	4506	1	不动产证？	8几年的 	0
16205	4506	2	不动产证？	那时候的房子总层数低	0
16206	4506	3	不动产证？	看好价格都能商量 	0
16207	4506	4	不动产证？	这样吧 您找个时间咱们去看看房子吧	0
16208	4507	0	是清水还是精装修	您那边什么时候有空呢	0
16209	4507	1	是清水还是精装修	自住装修	1
16210	4507	2	是清水还是精装修	不是清水哈	1
16211	4507	3	是清水还是精装修	我们这边随时都有空带您看房的	0
16212	4508	0	可以看房吗？	这个房子有钥匙随时可以看，您这边下午有时间过来看一下吗？	1
16213	4508	1	可以看房吗？	您好	0
16214	4508	2	可以看房吗？	你考虑价位多少的呢	0
16215	4509	0	能贷多少	你有多少首付	0
16216	4509	1	能贷多少	它这个是在湾里，太平镇那边	0
16217	4509	2	能贷多少	我问下业主看	0
16218	4509	3	能贷多少	PHONE有时间要提前告诉我，我好准备钥匙	0
16219	4509	4	能贷多少	或者你也给我你手机号	0
16220	4510	0	可以少？	key谈	0
16221	4510	1	可以少？	可以谈	1
16222	4510	2	可以少？	条形砖外墙 2000年楼龄 可做公积金贷款 高层	0
16223	4511	0	这两套都可以看不？	都可以看，有钥匙的	1
16224	4511	1	这两套都可以看不？	你好久来看？	0
16225	4511	2	这两套都可以看不？	好的	0
16226	4512	0	配套的小学呢	济微中学	0
16227	4512	1	配套的小学呢	吉尔北苑的学区，就是	1
16228	4512	2	配套的小学呢	济微小学	1
16229	4512	3	配套的小学呢	济微中学	0
16230	4513	0	大税多少钱，还是清水房	是的	0
16231	4513	1	大税多少钱，还是清水房	我的意思是看你们这边的需求，我看有没有合适的有证的房子推荐的	0
16232	4513	2	大税多少钱，还是清水房	你微信是你这个号码吗？	0
16233	4513	3	大税多少钱，还是清水房	我加你，微信聊	0
16234	4513	4	大税多少钱，还是清水房	OK	0
16235	4514	0	最低多	33	0
16236	4514	1	最低多	看房吗	0
16237	4514	2	最低多	我跟业主谈下	1
16238	4515	0	多少钱能卖啊	这套房子您看看	0
16239	4515	1	多少钱能卖啊	那套美然绿色家园310万能卖	0
16240	4515	2	多少钱能卖啊	您有空可以过来看看房子	0
16241	4516	0	您好，我想了解新锦港花园即将上架的3室房源报价。	有套5楼  130平360万	0
16242	4516	1	您好，我想了解新锦港花园即将上架的3室房源报价。	都有窗户的	0
16243	4516	2	您好，我想了解新锦港花园即将上架的3室房源报价。	这个小区暂时没有	0
16244	4516	3	您好，我想了解新锦港花园即将上架的3室房源报价。	您只考虑这个小区吗？	0
16245	4516	4	您好，我想了解新锦港花园即将上架的3室房源报价。	那都是楼梯房	0
16246	4517	0	能谈到多，	你多少钱想买，确定了我来讲	1
16247	4517	1	能谈到多，	我问问	0
16248	4517	2	能谈到多，	你加得了多少	0
16249	4518	0	你好，这套房子今天可以带看吗？	您好	0
16250	4518	1	你好，这套房子今天可以带看吗？	可以的	1
16251	4518	2	你好，这套房子今天可以带看吗？	行的	0
16252	4519	0	你把那些你能看的靠谱的弄一起看	好的	0
16253	4519	1	你把那些你能看的靠谱的弄一起看	顶层	0
16254	4519	2	你把那些你能看的靠谱的弄一起看	24	0
